logFC AveExpr t P.Value adj.P.Val B
ENSG00000065325 -6.58215243908669 -1.94527068439983 -15.5994745023841 5.06509507548721e-34 1.60167515550679e-31 66.6791403477632
ENSG00000011083 -7.05348707449072 -1.42113686261706 -15.5244391684102 8.09099994287661e-34 2.51283341083054e-31 66.2818659317969
ENSG00000155970 -2.85099586838173 3.40437051705381 -15.500223880895 9.41220554929904e-34 2.87187857742823e-31 66.1469757925272
ENSG00000136535 -5.66769686151847 0.465048034764069 -15.470502756422 1.13330072286079e-33 3.39833899517152e-31 65.9629847079837
ENSG00000198010 -6.27649102873017 -0.710089196866822 -15.4503830469579 1.28517308855601e-33 3.78842887392647e-31 65.8302277130236
ENSG00000186732 -6.38376888861983 0.199475412412261 -15.4252889307301 1.50349375476587e-33 4.35812723048133e-31 65.6824861327284
ENSG00000189410 -4.44750877848529 1.47654351825335 -15.3409951338726 2.54772925393554e-33 7.26395199745031e-31 65.1613528410779
ENSG00000181215 -6.70097727811736 -2.70075229873241 -15.3266977052604 2.7863023790891e-33 7.81602757695446e-31 64.9039287508345
ENSG00000099960 -5.52570394902965 -1.39769869841959 -15.2028746968347 6.05337933207027e-33 1.67111703719629e-30 64.1988631228106
ENSG00000185924 -5.18120855176224 0.505533598852185 -15.1818103806572 6.90833613252503e-33 1.87734034401368e-30 64.1714411247321
ENSG00000170214 -3.90252978199287 1.25928413377353 -15.1508734247403 8.3881687989697e-33 2.24441587310278e-30 63.9764161931664
ENSG00000164112 -5.21464028881791 0.400294625664218 -15.1106539520187 1.07969250995899e-32 2.84515335351619e-30 63.7283507913847
ENSG00000169884 -5.79185698512326 -0.96801093012037 -15.097461871499 1.17292834710135e-32 3.04471191235621e-30 63.6280002134737
ENSG00000179841 -3.80899566374759 2.43456236289898 -15.0458332927245 1.62219686501153e-32 4.03046398232579e-30 63.3238861350835
ENSG00000174473 -5.18464077029541 -1.67167974518323 -15.0575745972723 1.50684350188423e-32 3.79811915721313e-30 63.2555444425067
ENSG00000174514 -4.25892178757672 3.02548664053952 -15.0310443636427 1.78016603921388e-32 4.36065461324053e-30 63.2316389097821
ENSG00000146360 -6.70183397620015 -4.77289319012951 -15.0932214716661 1.20457864857721e-32 3.08088703765512e-30 62.9149319112039
ENSG00000184845 -6.19215179133692 -1.40540670914943 -14.9804754075425 2.44629528630764e-32 5.9091621693698e-30 62.8888737578067
ENSG00000188385 -4.09050671166181 0.994961059900338 -14.9737910087864 2.55130684984372e-32 6.02546205168396e-30 62.8734148601877
ENSG00000113100 -6.77776502645709 -2.6554255774093 -14.9730184308095 2.56373155372938e-32 6.02546205168396e-30 62.7750895529547
ENSG00000072657 -6.80848909580887 -1.48888338067613 -14.9552127302266 2.86750243670307e-32 6.64954698388531e-30 62.7518680798787
ENSG00000165983 -4.71271736823012 2.50301626542024 -14.8950886699133 4.18589808090509e-32 9.57909729251334e-30 62.3844210073977
ENSG00000171509 -5.88746958492272 -0.870027646159695 -14.842560042492 5.8265360180269e-32 1.29916813366056e-29 62.0508845803784
ENSG00000089157 3.18079681900596 10.5020960768779 14.8331162962662 6.18358093965816e-32 1.36132708484221e-29 61.993168065404
ENSG00000152822 -5.02855639869487 0.280848684402362 -14.8126023480898 7.03650574498638e-32 1.52973634896004e-29 61.8695425328414
ENSG00000185933 -6.2932292498292 -4.05442822238138 -14.8907679066607 4.30129409233296e-32 9.71533855244867e-30 61.8110402645163
ENSG00000110148 -6.0628903614955 -1.05948638331042 -14.7976479583083 7.73167368780991e-32 1.66011442936284e-29 61.765750568498
ENSG00000155744 -2.02766033499101 4.33211655602438 -14.7596632947231 9.82273942934457e-32 2.08337907506294e-29 61.529099490616
ENSG00000213424 -6.87911714499551 -2.49272133563524 -14.7501696243275 1.04285089935893e-31 2.1852123905603e-29 61.421645010339
ENSG00000119946 -5.75506844491821 -0.292134515180193 -14.7329118546592 1.16271520391218e-31 2.40737414600485e-29 61.3697552142666
ENSG00000065135 1.97357345352874 6.99259809044957 14.6828147224421 1.59472732150728e-31 3.2629997147829e-29 61.0557874268117
ENSG00000132932 -6.08337060377239 1.20554550549056 -14.6038729910871 2.62451235698785e-31 5.24661136927961e-29 60.566451666735
ENSG00000148408 -6.1617428998514 0.288848119281077 -14.5977995924592 2.72710429798701e-31 5.3897497671125e-29 60.5289835674809
ENSG00000060140 -6.62751896642348 -2.42768702579216 -14.60580151214 2.59275138116835e-31 5.24338744433488e-29 60.4862057095374
ENSG00000186212 -5.90806931426839 -2.56964652069401 -14.594664491994 2.78162464807195e-31 5.43573212126599e-29 60.3438628838521
ENSG00000115137 -1.81555116624857 2.99077943676305 -14.553928325857 3.59770965531058e-31 6.95237403612906e-29 60.2547786127612
ENSG00000123612 -4.94979500164228 -0.136912202437705 -14.5444368409135 3.82001500440567e-31 7.30084625896961e-29 60.1849990162679
ENSG00000026025 3.6460258488773 11.317011090467 14.5277575876593 4.24452312572476e-31 8.02399415245707e-29 60.0835892322901
ENSG00000169933 -6.24745294638844 -0.397388115556761 -14.5103190014181 4.73897283430528e-31 8.8623887671223e-29 59.9817498324159
ENSG00000204396 -3.89821697807165 -0.0743112081162337 -14.4582505732819 6.58597201447582e-31 1.21854494974216e-28 59.5990900019494
ENSG00000164794 -7.51980501361305 -2.05756912382653 -14.4274737912211 8.00092972094905e-31 1.4495017677786e-28 59.4550451266861
ENSG00000111218 -4.96507720146327 0.218648802018804 -14.4117519771489 8.83742892090524e-31 1.58454189476684e-28 59.3637050532018
ENSG00000184368 -5.40458155765768 1.38551762277759 -14.3932884301512 9.93231988078282e-31 1.74487785218762e-28 59.2456427381291
ENSG00000145990 -3.59670825962762 3.43124928489907 -14.3938746797625 9.89555060489913e-31 1.74487785218762e-28 59.2415165578997
ENSG00000070182 -4.68917953463356 1.0364791589588 -14.3871287079494 1.03270244492701e-30 1.78125510851938e-28 59.2095470401521
ENSG00000273079 -6.41211759862815 1.41862620364448 -14.3868656635651 1.03442252737154e-30 1.78125510851938e-28 59.2075526747359
ENSG00000168830 -6.73502742530769 -4.61788552199188 -14.4497210082755 6.95091003061284e-31 1.2725287079202e-28 59.0511094886455
ENSG00000058335 -5.46357222614286 1.88065605642971 -14.3470368847757 1.33093075159727e-30 2.26936741488036e-28 58.9551540559704
ENSG00000198944 -4.52001431157154 1.78589828390697 -14.3423931531538 1.37062919287598e-30 2.31436727402903e-28 58.9244546587022
ENSG00000139874 -6.40489034357286 -1.04995218887341 -14.3276155804545 1.50502467215565e-30 2.49289419982201e-28 58.8344959074679
ENSG00000198673 -4.23412694010856 1.82947163402617 -14.310969194875 1.672288333198e-30 2.74381497084714e-28 58.7276867299775
ENSG00000176383 -3.31729577899409 -0.0793818523398171 -14.3280827583564 1.50058036999101e-30 2.49289419982201e-28 58.7004666899709
ENSG00000106852 -3.9638677554362 1.02485227570317 -14.2961884469867 1.83634835434512e-30 2.98483837184769e-28 58.6401382673892
ENSG00000185442 -2.5245622328775 2.51134037842925 -14.2764750939868 2.08051546437302e-30 3.31966284003446e-28 58.5157504109168
ENSG00000156486 -5.90674665750707 -1.40403775142901 -14.2783641120393 2.05577385557272e-30 3.31055730519637e-28 58.4983353047855
ENSG00000134343 -4.99386359156929 0.326391025273077 -14.2559708561464 2.36903770663958e-30 3.71191926070952e-28 58.3878805537164
ENSG00000138769 -4.66578396100788 -0.47897304194297 -14.257146430104 2.35146243764812e-30 3.71191926070952e-28 58.3620512483526
ENSG00000171132 -3.40835894789866 4.03107476697203 -14.2448196572071 2.54243496645173e-30 3.94803829790432e-28 58.3044610941
ENSG00000187672 -3.88480280442588 2.44169847487662 -14.226963560981 2.8469489381903e-30 4.38178194097396e-28 58.1958301152816
ENSG00000157005 -6.60597523784022 -0.223918646355631 -14.2231141255676 2.91723981801626e-30 4.45058201008235e-28 58.1811193033154
ENSG00000150054 -4.49979131433378 0.0229760914673619 -14.1926849900714 3.53765958977596e-30 5.35017179003335e-28 57.9833899728563
ENSG00000008086 -3.83134701583573 3.45088323347349 -14.1698615562177 4.08829833174499e-30 6.12962798152662e-28 57.8347557997374
ENSG00000138207 -4.54642856546236 0.447341085555035 -14.1601937850962 4.34669231780062e-30 6.46133955480243e-28 57.7866106053658
ENSG00000135638 -5.25672240238705 -0.622595942518696 -14.1575306848853 4.42070010646208e-30 6.51566239420242e-28 57.7639024932837
ENSG00000196581 -5.15486029448751 1.60270453931891 -14.1537392492367 4.52824658827713e-30 6.61808946750554e-28 57.7404427841789
ENSG00000122012 -5.18335744185031 0.224650137761401 -14.0753093103017 7.44638555971423e-30 1.07922948045458e-27 57.2537892991822
ENSG00000164082 -4.39481284407138 0.444289799232886 -14.0247611139021 1.02621898402894e-29 1.46295086641241e-27 56.9354051112324
ENSG00000183775 -4.9922038537601 1.84195492746389 -14.0226113744116 1.0403159570484e-29 1.47098984755981e-27 56.9145020770684
ENSG00000175766 -6.44831170506096 -4.49140537621952 -14.0697446075451 7.71395872722802e-30 1.10877000152025e-27 56.7205532801961
ENSG00000172209 -5.9238482637802 -0.7842354307139 -13.9718724899911 1.4356306867783e-29 2.01358781487486e-27 56.6026877665935
ENSG00000141404 -4.0190529516533 2.21915276102228 -13.9632073071748 1.51682823084198e-29 2.11045412726429e-27 56.5372912258794
ENSG00000149575 -4.79640037535343 2.71560875864022 -13.9584384030573 1.5634608339374e-29 2.15807228760629e-27 56.5088176100844
ENSG00000172375 -2.02588230692142 4.31888158297568 -13.9412191966402 1.74411106037231e-29 2.38847083165316e-27 56.3854385378562
ENSG00000169918 -3.72945014071728 2.65386867086215 -13.9172831707973 2.03046252246742e-29 2.7588909524026e-27 56.2458551370342
ENSG00000180440 -6.77809216395761 -1.44825143706764 -13.8943392170182 2.34903948318494e-29 3.16701509236841e-27 56.1150547625573
ENSG00000172350 -3.90307880829321 0.559454095646582 -13.8725776363297 2.69732655299589e-29 3.60860795459266e-27 55.9719415801693
ENSG00000186479 -4.49489291444629 1.38788578887923 -13.8577491099353 2.96382675263857e-29 3.93487594518244e-27 55.8798076889375
ENSG00000152931 -4.12025637543589 1.04728181302469 -13.832748163167 3.47418169880539e-29 4.57749758375934e-27 55.7269623428558
ENSG00000118160 -6.11912627456174 1.74664774602559 -13.796448221609 4.37579919667757e-29 5.72209771643731e-27 55.4945516477498
ENSG00000124140 -5.27609705774169 2.93252127584687 -13.7533568536666 5.75495118926694e-29 7.46941127490527e-27 55.2203888301494
ENSG00000157445 -4.2570709746413 1.20141170309731 -13.7211912145337 7.06121891172129e-29 9.09694217130791e-27 55.0218662435763
ENSG00000065978 2.71696264491361 9.02984480316331 13.6922694819708 8.48738770633037e-29 1.08538711020954e-26 54.8120278860443
ENSG00000153233 -4.73214813947583 0.445222868660267 -13.6862155854172 8.8206253101926e-29 1.11976872551e-26 54.8043636845645
ENSG00000113140 3.24482314723534 11.7246247704883 13.6747055146875 9.49074775780561e-29 1.18750420866011e-26 54.7229703614462
ENSG00000053108 -5.49932313015974 -0.175005124436346 -13.670572179504 9.7436333812563e-29 1.21043765547721e-26 54.708510097526
ENSG00000184261 -4.80513718618465 -0.00527385685499773 -13.638903827925 1.19187563856492e-28 1.47014901460434e-26 54.5084722406555
ENSG00000065621 -3.30240650485898 0.925166307104114 -13.6354696751735 1.21820854085884e-28 1.49204809455048e-26 54.4802182292433
ENSG00000135423 -4.02678421156009 -1.77674411213548 -13.6805183449129 9.14618406588056e-29 1.15268429908547e-26 54.477875624027
ENSG00000075035 -6.58308334053008 -0.536202273775545 -13.5896788678531 1.63037898639896e-28 1.95555526423798e-26 54.1976570902456
ENSG00000204628 2.29086002621936 9.63982629930512 13.5923606195983 1.60278476006313e-28 1.9375462769857e-26 54.1893571540041
ENSG00000233705 -5.85301301242768 -0.066266397332121 -13.583241776873 1.69857045181187e-28 2.02339296561041e-26 54.1548674291668
ENSG00000137843 -4.28764790474696 -1.63705997829015 -13.5922195938103 1.60422414837823e-28 1.9375462769857e-26 54.0018193011044
ENSG00000182256 -6.25014540342034 -1.56181538217304 -13.544385518555 2.17527158988117e-28 2.53908211350425e-26 53.9070109216546
ENSG00000115194 -5.46726428793085 1.08028275722372 -13.545094304408 2.16547724163287e-28 2.53908211350425e-26 53.9066007449794
ENSG00000116254 -6.27224848874363 1.95751502182762 -13.5431664302055 2.19222137212878e-28 2.54180760693759e-26 53.8984632074105
ENSG00000081985 -4.75326858333538 -2.33326051622135 -13.5549449340778 2.03383842078613e-28 2.40629372886479e-26 53.7104904388042
ENSG00000205710 -3.03079514333541 -0.0569614571378184 -13.5277485700558 2.41834650479847e-28 2.7854226762553e-26 53.7033391794938
ENSG00000167281 -5.85575562794084 0.935858867433536 -13.4750027354545 3.38376722646104e-28 3.8717420791191e-26 53.4655190753457
ENSG00000150394 -4.82382345183744 1.11267783441642 -13.4470204602003 4.04397975462279e-28 4.59692130015683e-26 53.2898062192817
ENSG00000136895 -2.51044375999676 3.27518508917529 -13.4093556901059 5.14067151083249e-28 5.80562070885706e-26 53.0360988283941
ENSG00000117362 1.70394050734589 7.78962188821511 13.352949430685 7.36411117995924e-28 8.26300784786136e-26 52.6647132876698
ENSG00000078814 -3.74272023296901 0.708498215489967 -13.3020307071412 1.0187539376018e-27 1.13578003094683e-25 52.3860716554567
ENSG00000272031 -3.20024518265451 1.98639182094507 -13.2921383856899 1.08506578768464e-27 1.19439646705135e-25 52.3140023305655
ENSG00000182255 -6.39426803163672 -2.45417375093862 -13.295829857836 1.05982982906405e-27 1.17404843229822e-25 52.2822152769116
ENSG00000006116 -7.27409020174807 -0.947479636333024 -13.2844919509139 1.13926807390493e-27 1.24617297744368e-25 52.2721104039269
ENSG00000223573 -3.58511470068557 0.696125441581701 -13.2831758976651 1.14886661905462e-27 1.24881801491238e-25 52.2644739698908
ENSG00000167037 -4.32510447259055 2.05168503589756 -13.2783803163587 1.18453266997379e-27 1.27169087630766e-25 52.2154429674745
ENSG00000184185 -4.92325327752926 -0.835938195814394 -13.2785380006773 1.18334249707749e-27 1.27169087630766e-25 52.2140009472133
ENSG00000203772 -3.05358508537278 2.64974349938983 -13.2773247441079 1.19253084688757e-27 1.27242309748887e-25 52.2083421118439
ENSG00000164506 -3.06993165221757 3.76583619292484 -13.248360569181 1.43439302782972e-27 1.52115631341552e-25 52.0121380129591
ENSG00000166793 -3.12554852247026 2.32228499778717 -13.2334034372587 1.57792550050113e-27 1.6632291093767e-25 51.9374804117001
ENSG00000147676 -6.40983851977874 -0.162479499863861 -13.2130352274933 1.79677123942628e-27 1.88249671060855e-25 51.8156674598217
ENSG00000137261 -4.0541562245584 2.08575623841741 -13.2020353617048 1.92733364097536e-27 2.00719680741578e-25 51.7342644891532
ENSG00000198929 -3.47770069964427 2.57550539012765 -13.1948869794937 2.0172281670627e-27 2.07595457287305e-25 51.6839232271538
ENSG00000112619 -4.39793548474593 -0.999812891284632 -13.1967247742342 1.99372394943617e-27 2.06397898384487e-25 51.6602151650074
ENSG00000124493 -5.49663989842996 -1.70946872031314 -13.1879839997231 2.10801640913427e-27 2.1566247875096e-25 51.6231167579887
ENSG00000157219 -6.60819850087587 -2.54837768022933 -13.1784783102498 2.23976471860798e-27 2.27801099333508e-25 51.58035044498
ENSG00000181418 -6.06527862701473 2.47673141425011 -13.1509917365256 2.66893849738449e-27 2.68313169633012e-25 51.4207406229046
ENSG00000183287 -5.85622932371741 -2.64988059882752 -13.1625307512212 2.47956367263295e-27 2.50724252293211e-25 51.4196527907194
ENSG00000183166 -5.18737688304128 1.74162835991738 -13.1103464899862 3.45889162417156e-27 3.43754532157668e-25 51.1556030935319
ENSG00000101180 -6.06576600343644 -0.432873086476213 -13.0992572400146 3.71244367990187e-27 3.66856934550303e-25 51.1037782503221
ENSG00000182674 -6.6113215304582 -3.82901635499226 -13.1154928184863 3.34718228187913e-27 3.34564334749666e-25 51.0536292701482
ENSG00000073670 -3.84293722471711 2.98603494974137 -13.0761901511979 4.30101634976464e-27 4.22617380537325e-25 50.9286743581368
ENSG00000149927 -4.66519659813814 2.13853811238617 -13.0705542844656 4.458480917967e-27 4.35628652389225e-25 50.8999987464919
ENSG00000186297 -6.77534535067118 0.366170686358624 -13.0646022294638 4.63104626340579e-27 4.49961768788567e-25 50.8764971987643
ENSG00000163995 -3.06701410190352 2.96965031357633 -13.0579068953636 4.83316026338015e-27 4.66990685003931e-25 50.8135927806587
ENSG00000108684 -5.71958397801517 -0.410499520597586 -13.0250044964784 5.96218874497846e-27 5.7289716382688e-25 50.6379322036563
ENSG00000189056 -5.34407835908669 1.56930503077235 -13.0198817850119 6.16029975413813e-27 5.85464116524429e-25 50.5851948693961
ENSG00000108518 2.09293248590057 8.71986272873678 13.0214191984736 6.10016136236505e-27 5.82934101177214e-25 50.5681037061585
ENSG00000176055 -1.75900521650859 3.08835254799854 -12.9834778556794 7.77124640393822e-27 7.34551725311378e-25 50.3652013620336
ENSG00000204116 -1.9689299850917 4.10551600905458 -12.9704699752842 8.44389314365496e-27 7.93817240834849e-25 50.2486360636838
ENSG00000166111 -6.41020647576233 1.02397867184317 -12.9585672342065 9.11030405426699e-27 8.51862409203288e-25 50.2034576699756
ENSG00000165125 -5.42783259063358 -1.34293273789379 -12.9465755271715 9.83491433219212e-27 9.14699626018639e-25 50.123147073443
ENSG00000164588 -6.57324662222237 -0.551291365962618 -12.9350040430189 1.05887442966266e-26 9.79571493653882e-25 50.0621998659028
ENSG00000168539 -6.07576923363774 0.664222596425634 -12.9193881413577 1.1698496442674e-26 1.0765092599523e-24 49.9551899927064
ENSG00000102468 -5.07180875515571 0.672083887937481 -12.9122917363891 1.22405524951554e-26 1.12046152103023e-24 49.9101694622996
ENSG00000137766 -5.73090980475924 0.136128529697777 -12.8867067946002 1.44119938506278e-26 1.31232145052418e-24 49.7539274942927
ENSG00000126733 -5.37694459698631 -0.573774041730319 -12.8716377011959 1.586712735405e-26 1.43729728615436e-24 49.6727785288621
ENSG00000175874 -5.82702552312917 2.13245374347046 -12.8679656072691 1.62434473240388e-26 1.45621667968908e-24 49.6277769192094
ENSG00000180488 -2.05284295584483 4.82896633978454 -12.8685516011456 1.61828008040391e-26 1.45621667968908e-24 49.6000795006465
ENSG00000168843 -5.50748514326174 -0.303777576783378 -12.8573515974131 1.73821348177724e-26 1.54239841199336e-24 49.5770553919632
ENSG00000237737 -5.37886316864422 -2.39636640793095 -12.8613078510532 1.6948654905945e-26 1.51164618525228e-24 49.4912475248755
ENSG00000146469 -5.00693440734284 -0.839507904833136 -12.8371695304585 1.97721953815291e-26 1.73675768725027e-24 49.4505530597596
ENSG00000135519 -3.85620845089019 3.35714244011656 -12.8416400452039 1.92159065225679e-26 1.69646216365736e-24 49.4430847365354
ENSG00000105376 -4.93071539216607 2.24221106126831 -12.7951856131981 2.58496920513005e-26 2.25918514651366e-24 49.1583655751302
ENSG00000154478 -6.67224310604926 -3.00435861629605 -12.7831482417733 2.79145383105159e-26 2.42744825148246e-24 49.0592191378348
ENSG00000178773 -4.72358061682772 0.708690306203681 -12.7632915535435 3.16874149144212e-26 2.74182845866474e-24 48.9758331500434
ENSG00000115252 -4.22006011678296 2.9713463341689 -12.7352988054209 3.78882371158896e-26 3.26213970257204e-24 48.7728749094125
ENSG00000145708 -4.56516276908331 0.196959753795724 -12.7211528641255 4.14695110840903e-26 3.53547910183577e-24 48.7207693944031
ENSG00000162817 -4.21709546209686 3.11664907594723 -12.7219664600621 4.12546514151663e-26 3.53448717937228e-24 48.6883827797182
ENSG00000236333 -6.32242894676343 -3.56086955736429 -12.7109686512676 4.42556324522136e-26 3.75460468101902e-24 48.4912664095351
ENSG00000112053 -4.12232318213101 -1.84584223594764 -12.7062738663763 4.56022998346952e-26 3.85007378021854e-24 48.4373226329901
ENSG00000157782 -4.64843875530741 1.75486582780244 -12.6746485954088 5.58061630680692e-26 4.68879607768048e-24 48.3963480815377
ENSG00000140015 -5.70096056996164 -0.988016439770472 -12.6550148543799 6.32596538269196e-26 5.28948028537397e-24 48.3051261257927
ENSG00000145864 -5.69133228513673 1.42147343614616 -12.6516748024065 6.4623265887807e-26 5.35203733486066e-24 48.255928055128
ENSG00000216863 -5.7987130875383 -2.06954914328006 -12.6257049777144 7.62789830585131e-26 6.28741266992256e-24 48.0979383729419
ENSG00000105963 -3.68218149884278 2.96001389979935 -12.615901327548 8.12065987057669e-26 6.66200549382405e-24 48.0124856605986
ENSG00000235711 -5.93800643626334 -4.32466427355442 -12.6523721754486 6.43361485512496e-26 5.35203733486066e-24 47.9211209518417
ENSG00000144619 -4.12995053286712 0.666643476616779 -12.5919353176652 9.46349973381173e-26 7.72719189532646e-24 47.9022106752232
ENSG00000168135 -4.94783006687111 1.83977972884814 -12.5706714775772 1.08397495262329e-25 8.80957587664687e-24 47.7380751270005
