logFC AveExpr t P.Value adj.P.Val B
ENSG00000154134 -2.4486734064938 2.37519787830241 -24.5648788477642 7.579723149808e-108 2.70435776150746e-105 235.342424190626
ENSG00000153902 -2.54347080544313 1.45358131510922 -24.547552730591 1.00439160234384e-107 3.51593913175193e-105 235.044639167144
ENSG00000135437 -3.75024813720277 -0.189917351323776 -24.4599166459897 4.16700955683218e-107 1.43167645014643e-104 233.524475498542
ENSG00000116678 -2.89502247722727 3.81382736023387 -24.4392824382629 5.82388904863233e-107 1.96455660944137e-104 233.269154146686
ENSG00000130307 -2.04575108052068 1.28514985475061 -24.329028911784 3.47845759922982e-106 1.13220743576335e-103 231.501259550324
ENSG00000224958 -4.77112973315011 -4.82232426922905 -24.3606496379855 2.08399385668023e-106 6.90434607553362e-104 231.272211481341
ENSG00000167874 -2.46761619368107 1.11851680914136 -24.2619025635098 1.03131019544427e-105 3.29894794070303e-103 230.417387181425
ENSG00000197891 -4.61616505796743 -5.80813105058799 -24.2510507373049 1.2292900590761e-105 3.86559635017609e-103 229.358211054296
ENSG00000122547 -1.89657931527321 3.52986517322681 -24.1736341174611 4.29932771514533e-105 1.32942378498485e-102 228.978868771501
ENSG00000129757 -2.73249855357836 4.1619977819972 -24.1071182398749 1.25928221732037e-104 3.83007589802375e-102 227.887748986046
ENSG00000137225 -2.76911686517412 0.141072531930002 -24.0985220979975 1.44679965450879e-104 4.32943128872606e-102 227.714202920937
ENSG00000010319 -3.34907019893152 4.94598660768875 -24.0589515212531 2.74048019022601e-104 8.07049666178779e-102 227.049335128248
ENSG00000189129 -3.4078016744012 2.00145428115666 -24.0390906300391 3.77579270390292e-104 1.07772741593094e-101 226.857178512784
ENSG00000144031 -2.77227894183829 0.0580969699756762 -24.0442978777683 3.47152619267675e-104 1.00636289769893e-101 226.839886629964
ENSG00000025423 3.53568207398268 1.94161507490481 24.0358106626308 3.98097849482427e-104 1.11907718203749e-101 226.681914243802
ENSG00000173641 -4.70935647000501 2.12530754396647 -24.0152694938353 5.54486833841759e-104 1.53543197436808e-101 226.474552578899
ENSG00000124440 -5.04622824048455 -0.942466728988918 -23.967135395783 1.20484830761133e-103 3.2872868604578e-101 225.514894225646
ENSG00000165028 -2.41695031074171 1.29852727884797 -23.8446234248648 8.66438830509582e-103 2.32971588731076e-100 223.709984385091
ENSG00000141404 -2.37271115596708 2.44817745559328 -23.7901542388768 2.08061741967053e-102 5.51452785530677e-100 222.862311626758
ENSG00000164849 -2.64438527010182 0.261118422359084 -23.7672731435946 3.00553365688048e-102 7.85375576564839e-100 222.431832721505
ENSG00000095637 -3.27775050365499 5.70943821664053 -23.743204428718 4.42470224882069e-102 1.14015973364403e-99 221.949011820112
ENSG00000132170 -3.10756569668172 3.10196730841006 -23.7104129223655 7.49243374774141e-102 1.90420716879242e-99 221.556557012243
ENSG00000079462 2.62099403927665 5.61348297854579 23.6816724045532 1.18853847677722e-101 2.9798586972497e-99 221.065741787387
ENSG00000121691 -1.81634314985796 6.35314484558724 -23.6180002075341 3.30109398275192e-101 8.16602622159953e-99 219.917058779918
ENSG00000213186 2.44949255792335 3.3333060806817 23.5505597003376 9.72970770710949e-101 2.34435411805198e-98 219.030436521389
ENSG00000256508 -3.89634892682048 -4.87832623744893 -23.565228344972 7.69191074307106e-101 1.87773710547628e-98 218.537114663051
ENSG00000079435 -4.39025666245893 3.84639553415425 -23.5030393779212 2.08254744003523e-100 4.95352598140688e-98 218.214256823451
ENSG00000099260 -2.8388027364909 4.52338612907444 -23.4220303577115 7.61111725079928e-100 1.78745643486176e-97 216.880785706588
ENSG00000187800 -2.33332615887715 2.91352021449498 -23.40831149006 9.47760481111793e-100 2.17083953161322e-97 216.740102057439
ENSG00000011523 -1.23313725022917 5.27619480223468 -23.4104219010097 9.16320294429726e-100 2.12506130281934e-97 216.622000995481
ENSG00000186994 -2.19256163129636 1.6706918777277 -23.364571916728 1.9065513503335e-99 4.31368868326067e-97 216.06299141617
ENSG00000198947 -3.41959540992712 4.10689039629998 -23.3318293904336 3.21621695607377e-99 7.10362776024245e-97 215.488837162037
ENSG00000161649 -6.87581905953751 -0.140602687629685 -23.3347683859775 3.0687792840441e-99 6.85964603094822e-97 215.486820051976
ENSG00000197766 -4.19169961940554 4.58678471610417 -23.3174073318222 4.0489067600317e-99 8.83757260221978e-97 215.183925271768
ENSG00000198838 -2.74680291173515 0.701188757997437 -23.2830446264475 7.00638708359165e-99 1.51150580885902e-96 214.729663322133
ENSG00000170276 -2.97369098855499 0.257395374408695 -23.2534462465781 1.12338325006312e-98 2.39564706188747e-96 214.240302877543
ENSG00000175445 -4.62282113510694 4.62869195496205 -23.2342091042231 1.5266389207546e-98 3.2186058973591e-96 213.899154973333
ENSG00000234456 -2.15576935926995 3.7350805821466 -23.2203071053913 1.90535617379166e-98 3.9719183249839e-96 213.710520991278
ENSG00000115306 -1.78383586210404 8.33787223765332 -23.2046896482928 2.4438046183508e-98 5.03776745380693e-96 213.345409723493
ENSG00000154258 -3.73766128624921 2.37037321559941 -23.1536406067319 5.51056916827803e-98 1.12348999757211e-95 212.710281675618
ENSG00000198885 -2.70060226440745 0.953212261032407 -23.1496562380158 5.87146032771064e-98 1.184056559348e-95 212.629801697812
ENSG00000161835 -2.02918787269563 3.11791718564282 -23.0974430669244 1.34774826038423e-97 2.68868531988265e-95 211.800188517045
ENSG00000101331 -1.9874319848407 2.25452511898471 -23.0595732057181 2.46122204981713e-97 4.85777156279332e-95 211.220062993181
ENSG00000177098 -2.98785592259427 2.97762056387991 -23.0458691605636 3.060244829044e-97 5.91424190763055e-95 210.98577686507
ENSG00000241684 -3.44331899904542 -1.39725268593065 -23.055022361229 2.64587736447992e-97 5.16725923612589e-95 210.946543629283
ENSG00000113594 -2.85243620937207 4.83628032189217 -22.8891778960032 3.68101863182464e-96 7.04061223466418e-94 208.374717127988
ENSG00000198932 -2.27603069838024 2.70770239084726 -22.8176800524319 1.14271990024754e-95 2.1415032635649e-93 207.389261682111
ENSG00000165410 -1.7213941457653 4.01107888526389 -22.8150903049452 1.19055282013932e-95 2.20883264720448e-93 207.265390915221
ENSG00000226482 -4.23661027245311 -5.73892644696399 -22.8506253551172 6.78138047336821e-96 1.28382604002449e-93 207.191737726372
ENSG00000169744 -2.07619273625205 3.78875413933443 -22.7760250238206 2.20950294562647e-95 4.0587037772483e-93 206.669984404265
ENSG00000143549 1.24608228506488 8.91030508792639 22.7577619579232 2.94971243507863e-95 5.36529556941313e-93 206.254574207479
ENSG00000163431 -2.99652766829925 4.50661374360011 -22.6678144079858 1.22248018566928e-94 2.20200727036137e-92 204.91686141979
ENSG00000124615 -2.0151220348702 4.01031130979824 -22.5314565109124 1.05071818016353e-93 1.87442061505519e-91 202.779044879393
ENSG00000169291 -2.22188640843461 3.01812090099496 -22.4612786519011 3.17280317731148e-93 5.6061921284438e-91 201.760807791863
ENSG00000163884 -3.96177856145199 1.17274768450498 -22.4489680679416 3.85102396942048e-93 6.69331443084623e-91 201.598162256634
ENSG00000179796 -4.84811883943169 -4.28507038489449 -22.448816660191 3.86020936829918e-93 6.69331443084623e-91 201.134746069628
ENSG00000171819 -6.22491856416088 -3.3336540677058 -22.3670171787729 1.39694648341372e-92 2.39977297284951e-90 200.00454345433
ENSG00000108381 -3.43841270815792 -0.079494285359707 -22.3400084313415 2.13516421854689e-92 3.60124561333641e-90 199.851472591489
ENSG00000149124 -6.31067766090743 -2.83944063492553 -22.3405325656713 2.11766142333677e-92 3.60124561333641e-90 199.672929327485
ENSG00000198624 -2.85346864552044 4.34537578133411 -22.2801507603601 5.46334065203615e-92 9.13165397452492e-90 198.835710209929
ENSG00000187758 -4.88180979041099 -4.32133252644234 -22.1771925003398 2.74318482559231e-91 4.54413464903697e-89 196.913605077478
ENSG00000162407 -1.9351968479869 5.86420679517084 -22.1281756519263 5.90788248217509e-91 9.69990652139774e-89 196.370410665576
ENSG00000165072 -3.41981381811836 2.04216488988407 -22.1141754048099 7.35426232383232e-91 1.18646633820923e-88 196.370214189748
ENSG00000137960 -2.79575438283638 0.991173837549575 -22.1022705515733 8.85915981657679e-91 1.4169309661806e-88 196.175416070379
ENSG00000165478 -5.93972911584291 -3.69301009425237 -22.114278210459 7.34244701412654e-91 1.18646633820923e-88 196.024031014647
ENSG00000102100 1.36819951357755 5.72516933076399 22.0938595525332 1.01043007339876e-90 1.60226573946728e-88 195.869869214007
ENSG00000136732 -2.1202141205174 4.245421241864 -22.0729455675379 1.40113922442876e-90 2.18448201939721e-88 195.602061525212
ENSG00000109674 4.39957845457681 0.913702104175931 22.0711537294946 1.44092927330135e-90 2.22779673396332e-88 195.533108762132
ENSG00000077616 -2.22070608452146 0.623962295132569 -22.0540034878065 1.8837467546843e-90 2.86368488828667e-88 195.409015464012
ENSG00000246022 -5.09483044188064 -4.66078427315603 -22.0786108307427 1.28241314367905e-90 2.01632297073537e-88 195.337661822221
ENSG00000274180 -1.82786037472845 4.22486670954185 -22.0535032987611 1.8985244502736e-90 2.86368488828667e-88 195.278087382665
ENSG00000232021 3.21283088772519 -1.78142187708717 22.0703357796459 1.45946616993707e-90 2.23780792155723e-88 195.244929250362
ENSG00000108001 -2.62067454414083 1.98383957034873 -22.0388695090341 2.38610423187468e-90 3.57011224306218e-88 195.197283830148
ENSG00000129467 -2.17042035807346 3.28991725571254 -21.9978339746431 4.52817600700208e-90 6.66755948078647e-88 194.515611964467
ENSG00000211445 -3.76828322964265 5.83015169037014 -22.0037454040873 4.1290970542747e-90 6.12857101183669e-88 194.450124056359
ENSG00000183010 2.19083929611872 6.82688946937079 21.9734271522537 6.62686280922048e-90 9.68095950389508e-88 193.972950900096
ENSG00000103647 -2.47707713352285 1.81533231432454 -21.9389396059144 1.13467638417556e-89 1.63678479613555e-87 193.645394899469
ENSG00000149451 -3.61196754861196 1.8661565797304 -21.9387483071063 1.13806521156409e-89 1.63678479613555e-87 193.644305065886
ENSG00000158402 4.27006868012298 1.94528703668567 21.931327638602 1.27762375237772e-89 1.82336565214337e-87 193.444947121782
ENSG00000100307 -1.99721891647122 4.78014212577579 -21.9215882111191 1.48704962130619e-89 2.10604821557968e-87 193.198804168033
ENSG00000180354 -2.38945960500662 5.40736223807746 -21.9151539380416 1.64387938177294e-89 2.31052228560859e-87 193.067507627343
ENSG00000188368 2.42556874019687 1.38679882753823 21.8935588499733 2.30132380825229e-89 3.2102601965793e-87 192.886869075971
ENSG00000123612 -4.63296610830056 0.492721175574173 -21.8737353932976 3.1336197549707e-89 4.30652202325714e-87 192.620626344986
ENSG00000227467 -3.66176700688328 -2.42135733541852 -21.8786052123514 2.90479690224618e-89 4.0218430542816e-87 192.485080387358
ENSG00000128918 -3.29637596364802 0.883715293696159 -21.8586091832331 3.96563515580546e-89 5.40988448865138e-87 192.396183079276
ENSG00000099953 5.89702766027001 7.50471842724352 21.8497550577497 4.55156477105948e-89 6.16388183923114e-87 192.209162566159
ENSG00000177363 -3.58258969998298 0.790364521938646 -21.8259948345919 6.58739795516709e-89 8.85623146827645e-87 191.886787273677
ENSG00000126218 -2.552085920307 0.915506105390113 -21.8109362860327 8.32587855061221e-89 1.11129514208279e-86 191.654075297118
ENSG00000007314 -3.69952670814559 0.593263638620692 -21.7918298096648 1.12058935745645e-88 1.48502102492068e-86 191.359786143331
ENSG00000169252 -2.98376996738918 1.28595856816689 -21.773322278092 1.49407809772778e-88 1.95208668641855e-86 191.080244429091
ENSG00000100034 -1.35068432286426 5.09352392215817 -21.7762499931228 1.42762465045164e-88 1.87849079005881e-86 190.919794833423
ENSG00000251322 -1.91853679610433 5.18761007937558 -21.7604009985054 1.82627497299193e-88 2.36943213803631e-86 190.675712402125
ENSG00000118596 -2.74243321194737 3.04815086636508 -21.7336831146836 2.76560072894946e-88 3.53863381546202e-86 190.426266334932
ENSG00000170509 -4.8977645474057 -2.32669539744947 -21.7355021298205 2.68857664959402e-88 3.4639696236054e-86 190.285915536073
ENSG00000196549 -3.86040513660123 4.30012192775383 -21.7236546412414 3.23155563491727e-88 4.10651039004247e-86 190.188220845462
ENSG00000168079 -6.65313222215895 0.251702886386209 -21.6998747879266 4.6741955285954e-88 5.8993435130633e-86 189.901631898407
ENSG00000154133 -1.92503888903511 4.43621822928436 -21.6874648233951 5.66670336397241e-88 7.10367212917433e-86 189.592975634671
ENSG00000109686 -1.82873437119563 5.97264076478117 -21.649686065849 1.01806363991843e-87 1.26766004774541e-85 188.924582792709
ENSG00000183722 -2.26666578928405 5.16768753068464 -21.6220326434598 1.5628040991264e-87 1.93298029673947e-85 188.540337118957
ENSG00000067113 -1.83109756388748 4.87215274477664 -21.5981100553818 2.26381485275215e-87 2.7814938386166e-85 188.184249127878
ENSG00000179094 -2.55298225203014 5.16594410465924 -21.5783521902566 3.07398856768193e-87 3.75208617738177e-85 187.873140355565
ENSG00000167676 -6.35590622295833 4.50710765437833 -21.567939137952 3.6116335520518e-87 4.37951877720372e-85 187.798706382703
ENSG00000123689 -4.5277480020977 2.974709022415 -21.5520781443226 4.61637347861657e-87 5.56153098368657e-85 187.619580820735
ENSG00000167588 -6.2343136888735 2.83701227024561 -21.5421489279572 5.38288737633704e-87 6.44314254794717e-85 187.487926985328
ENSG00000081041 -4.5523999328456 0.364271420321876 -21.5316904306377 6.32807510952272e-87 7.52594727608815e-85 187.309901187428
ENSG00000106004 -2.90756302085599 1.34443184814732 -21.5175843360787 7.87060227976402e-87 9.24198000610518e-85 187.132785276668
ENSG00000174059 -2.0732364954628 6.13125513979485 -21.5199015983145 7.59358914748905e-87 8.97349423269837e-85 186.922575043655
ENSG00000130176 -3.61484352408799 4.1104765309217 -21.5090035780606 8.98717441115125e-87 1.04867325062949e-84 186.897027247479
ENSG00000155970 -2.23674045330185 1.1371883127752 -21.4777981647188 1.45568505433585e-86 1.68795780081832e-84 186.516177912849
ENSG00000120907 -4.63399625508932 -2.98852022766421 -21.4560391364436 2.03719166991599e-86 2.33308747234267e-84 185.961886712506
ENSG00000108799 -1.38925979967118 5.31864827806101 -21.4565479076126 2.02124830845664e-86 2.32920620290659e-84 185.96088571756
ENSG00000165269 -6.16647384603737 0.576320608691536 -21.4395644358389 2.62727400493969e-86 2.99041807445681e-84 185.923809613758
ENSG00000236333 -6.53659313187442 -2.40909325130163 -21.4236516546714 3.35873658979167e-86 3.79967316770761e-84 185.542969870674
ENSG00000144908 -4.9247277882214 0.351358943242682 -21.3384820716215 1.24888133580426e-85 1.40427244988948e-83 184.358336496973
ENSG00000114698 -2.03791159596335 4.71179107577173 -21.2940730793907 2.47466556798627e-85 2.76581146282225e-83 183.513276547849
ENSG00000177666 -1.93710043973825 7.46315240864362 -21.2874239593119 2.74132621618282e-85 3.04549852028981e-83 183.347025664479
ENSG00000243742 3.13119983283069 1.61995911229637 21.2599450371304 4.18380447732219e-85 4.6203645516523e-83 183.127855291821
ENSG00000117650 5.23575924474365 3.78306808313891 21.2234691246413 7.33056902920793e-85 8.04757675733105e-83 182.602064131811
ENSG00000144642 -2.21373067878558 3.71533109006425 -21.181809492483 1.39024834005229e-84 1.51725161488178e-82 181.878201728222
ENSG00000154721 -2.19896298775418 3.90287662339582 -21.1813894642965 1.39924447516034e-84 1.51813934196783e-82 181.859603957172
ENSG00000138039 -4.33498340652152 -5.05686566041746 -21.1781253344735 1.47116578206236e-84 1.58689178805832e-82 181.470205658308
ENSG00000189367 -4.20548018803731 -4.49995855639782 -21.1561046287698 2.06288839123789e-84 2.21229874697321e-82 181.214056784324
ENSG00000131069 -1.48572202108883 5.58983996599583 -21.1355393119857 2.82830001761293e-84 3.01571553027429e-82 181.018337227776
ENSG00000152253 3.45894064120271 2.79328712018503 21.09265322592 5.45924882229943e-84 5.75485473864325e-82 180.610892166781
ENSG00000165795 -2.89086551448248 6.1816570962532 -21.1078474899546 4.32487489720215e-84 4.58510879815951e-82 180.602471706336
ENSG00000187260 -2.61018924441937 1.37286575372035 -21.0742255413682 7.24062239409065e-84 7.5895631230262e-82 180.338767548791
ENSG00000115414 3.02395220332482 11.3603715412351 21.0630593621375 8.59147327867238e-84 8.95492155838251e-82 179.962807942355
ENSG00000108924 -3.64377755711743 2.40545136105361 -21.0494774814408 1.05781084434612e-83 1.09640025671249e-81 179.945354316014
ENSG00000168490 -2.77503155527444 0.33731290943048 -21.0488639747454 1.06779568584412e-83 1.10060074219256e-81 179.933213502216
ENSG00000130032 -3.51264673781261 -0.546863304067483 -21.0339905200699 1.34087497822503e-83 1.35941275797863e-81 179.674802134353
ENSG00000147113 -2.0410710962944 4.17545985542819 -21.0345793653834 1.32884213657043e-83 1.35461583295556e-81 179.588432417466
ENSG00000174804 -2.35761380618548 5.41202389363504 -21.0360563447999 1.29913290619361e-83 1.33164711649779e-81 179.511121103919
ENSG00000127920 -2.12306361450787 4.45036317015787 -21.0311909778521 1.39958787184521e-83 1.41122574925783e-81 179.510852285748
ENSG00000186594 -1.8043883336094 4.14024058812333 -21.0253371257376 1.53078463607614e-83 1.53517012719571e-81 179.427746879172
ENSG00000056998 -3.52942222454284 3.73564362026576 -21.0154570299295 1.78066311628262e-83 1.76666539018136e-81 179.328105033668
ENSG00000152492 -1.2047772512826 5.96496685953216 -21.015691336711 1.77429003115362e-83 1.76666539018136e-81 179.180477851529
ENSG00000169241 1.83565468216321 6.34671584876296 21.0136890604501 1.82949422331674e-83 1.80545778325508e-81 179.18005490578
ENSG00000240654 -4.05619425399041 -3.22969894928548 -21.000151320592 2.25052173904806e-83 2.20920263622004e-81 178.94917296429
ENSG00000018625 -5.37289001561177 0.877541841382427 -20.952737144181 4.64647323993042e-83 4.53715884318048e-81 178.486936955827
ENSG00000127955 -2.35317568680231 3.48284693921722 -20.9373262910061 5.88011373287322e-83 5.71171466418832e-81 178.150858265738
ENSG00000134962 -3.8387508386096 0.514214228741907 -20.9153542237133 8.22484454656079e-83 7.9476844204345e-81 177.917409858316
ENSG00000081377 -1.81956036547438 3.64064994228442 -20.9111161432341 8.77467757515756e-83 8.43505663481338e-81 177.755894166796
ENSG00000156298 -2.88611347101279 3.11425681128552 -20.896627517091 1.09468297773371e-82 1.04688934463369e-80 177.590068968231
ENSG00000165209 1.32783543531857 5.83676078154397 20.891501645989 1.18376316471688e-82 1.12627476897396e-80 177.329265214497
ENSG00000141295 -1.64897877930824 5.18169469641762 -20.8775999936657 1.46349712124334e-82 1.38531949440958e-80 177.10484900575
ENSG00000116194 -3.21931422778336 1.68639933567402 -20.8575648994919 1.98662835658946e-82 1.86151090403052e-80 177.035157304675
ENSG00000198844 -1.98484029036653 3.84462964384089 -20.8634114476203 1.81715296856244e-82 1.71135223480908e-80 176.994390642429
ENSG00000198848 -4.10373069957023 2.70022168659311 -20.8463112599396 2.35853456256674e-82 2.18789458696504e-80 176.816516631052
ENSG00000150907 -1.84404510737591 4.74960891495078 -20.8540723811861 2.09530519089222e-82 1.95347724656398e-80 176.776854187852
ENSG00000258545 -3.79990585115139 -1.00678231074033 -20.8261440332406 3.20738444457165e-82 2.96052754229542e-80 176.495710535859
ENSG00000214140 -2.04134988061496 -0.776175546731933 -20.8251491451436 3.25638495811981e-82 2.99087673900975e-80 176.467332051658
ENSG00000154262 -2.69460034394252 2.82945864506912 -20.8219384812848 3.41967408219702e-82 3.12537996290647e-80 176.441688159141
ENSG00000146966 -2.18815804558028 2.18809184749688 -20.8191274992421 3.56933469422226e-82 3.24616993048557e-80 176.438384013536
ENSG00000182463 -2.7362611542442 3.66812095558129 -20.7891603289412 5.63421210222328e-82 5.07434646274507e-80 175.910941809221
ENSG00000152465 -1.77726490913902 3.84323305543476 -20.7847427874186 6.02623588103649e-82 5.37522857215721e-80 175.804464355843
ENSG00000179603 4.18623174407881 -1.22200450727596 20.7906547983704 5.50743923164459e-82 4.98436683242449e-80 175.733501247996
ENSG00000076706 -2.08812822447142 6.8468454149218 -20.7857165542299 5.93754494108871e-82 5.32170392715067e-80 175.679319312745
ENSG00000158966 -2.36882447554744 3.77972616253395 -20.7662804867218 7.98188502821922e-82 7.08554607313642e-80 175.542079220052
ENSG00000103044 -3.35933364964916 2.08308696842523 -20.7565126783001 9.26111003446144e-82 8.18197021282682e-80 175.497071791122
ENSG00000169607 4.09420833669882 2.74750187770484 20.7373618131344 1.23935257956497e-81 1.08974921368099e-79 175.205191857233
ENSG00000133116 -2.5246198271361 0.594529584421375 -20.7266564721272 1.45848799951398e-81 1.27638338938598e-79 175.053697016556
ENSG00000141338 -4.34993340683795 2.66792333676059 -20.7261187494209 1.47046278085765e-81 1.28082140719493e-79 175.01879403066
ENSG00000197245 -2.38407484384935 0.853540127306376 -20.7170716880596 1.68731208659965e-81 1.46283650199454e-79 174.908602567606
ENSG00000104888 -2.95371682267494 -0.492857865444318 -20.7038371404309 2.06332122729156e-81 1.78050226650885e-79 174.661607527006
ENSG00000117724 3.62489837012437 6.05948637421738 20.6960438702351 2.32275924353028e-81 1.99509964098228e-79 174.486563796106
ENSG00000186871 3.42767449421137 2.11240043672419 20.6803962632527 2.94615107168979e-81 2.51889128262953e-79 174.338079067612
ENSG00000161281 -2.50988928520748 2.56329400315135 -20.6516684193914 4.55745128088643e-81 3.84338152792209e-79 173.87806330893
