logFC AveExpr t P.Value adj.P.Val B
ENSG00000172465 -3.12606659053993 3.6243519712124 -9.79096350841983 9.80833062750454e-20 3.30843908729935e-17 34.1578844537969
ENSG00000277494 -7.02417827237742 -2.49234309874407 -9.80467768486186 8.8582092243638e-20 3.04328699130365e-17 33.8584785282177
ENSG00000134201 -6.47971898843899 -0.436145589250502 -9.75503570075475 1.28048738360115e-19 4.16764946325765e-17 33.7443047149244
ENSG00000197361 -4.98497149110072 -0.46500498652133 -9.76448562104015 1.19382904382357e-19 3.95498507518122e-17 33.6894777975786
ENSG00000164330 -4.17029180680081 1.12318614712177 -9.72345234742752 1.61802286657499e-19 5.17544141736194e-17 33.5922758733588
ENSG00000172935 -5.54772689639086 2.22636501833732 -9.70007230595164 1.92353050646384e-19 5.94755632598619e-17 33.4791575828228
ENSG00000234456 -4.35940277166467 1.41695811630951 -9.66379193084639 2.51468699599249e-19 7.64794641797585e-17 33.1865399135256
ENSG00000131471 -5.12460250806776 1.76038034960703 -9.61925290708368 3.49195403316173e-19 1.04488276166478e-16 32.8853006957643
ENSG00000101951 -7.97255515328565 -5.95666803424854 -9.72110872602556 1.64633465432408e-19 5.17674584864753e-17 32.5497324554459
ENSG00000151067 -4.97346889076758 1.61614329482715 -9.57282569255901 4.91304389704615e-19 1.44677445044445e-16 32.5203846058403
ENSG00000004776 -6.75041988243741 1.82465708867969 -9.52855855763347 6.79830675737047e-19 1.85570060120395e-16 32.256699615238
ENSG00000126218 -5.69033879533899 -0.611060967602944 -9.55123840399531 5.75673004060307e-19 1.66873212051981e-16 32.2191614108779
ENSG00000173068 -5.59882531594968 1.33506854326132 -9.52848775843427 6.80183489013952e-19 1.85570060120395e-16 32.2110456657981
ENSG00000186642 -5.37433986224194 1.25463591181785 -9.52916724628988 6.76804887032496e-19 1.85570060120395e-16 32.199941069368
ENSG00000154330 -7.91645859963978 0.424195676253007 -9.5312706420141 6.66451482834997e-19 1.85570060120395e-16 32.1585414525146
ENSG00000121671 -2.52282042663922 4.32310928208687 -9.50776985979654 7.91639757329178e-19 2.12847837361897e-16 32.1008449869348
ENSG00000187479 -5.67734540429319 3.10851465692547 -9.4547170242394 1.16668514197194e-18 3.04849897941739e-16 31.7305292089438
ENSG00000106809 -8.52183394298528 -1.01762908888328 -9.4715355025479 1.03183865491152e-18 2.73466724655979e-16 31.7165424835007
ENSG00000198523 -7.48514878899167 -0.30812356502284 -9.44844507019947 1.2213317679617e-18 3.14696485544798e-16 31.6005406251801
ENSG00000177374 -3.8016907794215 2.45256468636435 -9.43622979666254 1.33515830515352e-18 3.39313107906961e-16 31.5994726512772
ENSG00000154133 -3.96400964105721 2.78710382287646 -9.39714020287003 1.77501080336569e-18 4.45000005730275e-16 31.3215160584459
ENSG00000249751 -4.19406410012733 0.433711599488723 -9.34238460976408 2.64234996588017e-18 6.5361168756012e-16 30.79553550572
ENSG00000120156 -3.89571777870232 1.40782685331692 -9.32892871654835 2.91321784974056e-18 7.11131809847195e-16 30.7946234523489
ENSG00000196557 -5.85361249660989 2.03631481544303 -9.31735338368813 3.16815996153063e-18 7.63320826056056e-16 30.741720528039
ENSG00000167641 -5.34510467525741 0.891966726544939 -9.28001463439438 4.15120171046216e-18 9.87347360673e-16 30.4028201233409
ENSG00000182636 -4.70072529839622 2.28241533285079 -9.16691458141991 9.37949837881877e-18 2.20237688061383e-15 29.6940182784128
ENSG00000163017 -7.73823145188113 2.55088181666142 -9.16401488273886 9.57691807402365e-18 2.20237688061383e-15 29.6754930414716
ENSG00000175084 -8.6861122789221 2.55228353830123 -9.16345061959843 9.61581108935532e-18 2.20237688061383e-15 29.6641123192887
ENSG00000167994 -3.8123588422075 2.39989549913924 -9.14498281275611 1.09789908347564e-17 2.45400286706508e-15 29.5386584057874
ENSG00000131831 -5.1994415095425 1.20379680513146 -9.15090762746387 1.0521980618151e-17 2.38053395643825e-15 29.538233552853
ENSG00000106034 -4.60931055016122 1.13305469734722 -9.13611408278671 1.17001211779475e-17 2.57865397911154e-15 29.4329729848461
ENSG00000183580 -4.86714480555942 1.31122592845535 -9.10525034680084 1.45957537950994e-17 3.14860958612423e-15 29.2271239226533
ENSG00000150764 -4.02540439088744 2.69818433702459 -9.09786492386075 1.53879778471592e-17 3.28135362092527e-15 29.2125270397052
ENSG00000196616 -10.3420254142084 -3.50274022346538 -9.13475553691149 1.1814660857292e-17 2.57865397911154e-15 29.1826931248684
ENSG00000166265 -3.82731075188427 2.14539015261846 -9.07635469948943 1.79465962995764e-17 3.69055452215121e-15 29.0592652951819
ENSG00000161281 -4.26534007317458 1.00370284402345 -9.0753382340619 1.80774290782258e-17 3.69055452215121e-15 28.9957109151647
ENSG00000149564 -3.30910792235234 3.40549191318672 -9.06113347000811 2.00078775225954e-17 4.03463199781729e-15 28.9566068661088
ENSG00000180139 -5.27216516980645 -1.05972076569148 -9.07514308569873 1.81026553210306e-17 3.69055452215121e-15 28.8668060860909
ENSG00000167874 -4.17043393805357 0.253790692670059 -9.0559140191259 2.07674378438585e-17 4.14276889117486e-15 28.8063710274721
ENSG00000130226 -8.60632048215399 -2.60004242555264 -9.08204830830831 1.72309272949943e-17 3.63259276337199e-15 28.7802068445688
ENSG00000066056 -3.68607741732762 2.76684507129889 -9.02373501951553 2.61238577036372e-17 5.10157692755659e-15 28.6977124118928
ENSG00000130307 -3.34203999718399 -0.0605096666065449 -9.04272808149152 2.28160855969122e-17 4.50302148929698e-15 28.5890484867361
ENSG00000107560 -2.31946638671695 3.97752509904207 -9.00550723772279 2.97441757144324e-17 5.63075456994031e-15 28.5531276640384
ENSG00000241644 -4.60040394207941 -0.00211448351519335 -9.01761515018238 2.72877818202487e-17 5.27336383676306e-15 28.5062058284339
ENSG00000174460 -7.97063367166325 -2.61697443890039 -9.01048603394453 2.87086258994408e-17 5.49074667717964e-15 28.3656722846058
ENSG00000154736 -5.71688915312438 0.5125423005221 -8.96399738365863 3.99512852664512e-17 7.48662872993135e-15 28.1894857291306
ENSG00000095637 -5.02104436252749 3.05410459515458 -8.9341032558553 4.93863089653334e-17 9.07143370222639e-15 28.0753408001142
ENSG00000112936 -9.46739365500305 -1.48500473550845 -8.9490391746078 4.44246333930841e-17 8.24165798708495e-15 28.0695947030724
ENSG00000138172 -3.3380263755704 3.38083880401608 -8.89807667480773 6.37306391547347e-17 1.14789399766858e-14 27.8151839599795
ENSG00000129244 -4.76636742847778 -0.606079761647286 -8.91712340642767 5.56969120941786e-17 1.01302854232471e-14 27.7600198627587
ENSG00000124212 -7.07606191343448 0.478366653951555 -8.89296209730539 6.60769703328652e-17 1.17871149386088e-14 27.7318415960644
ENSG00000141338 -6.87342588085299 -0.610456464589263 -8.87035763363476 7.7515236486136e-17 1.36783843256447e-14 27.5198877714709
ENSG00000069431 -5.24914042393705 0.262518295154435 -8.84057589463825 9.56294748960771e-17 1.64270186877039e-14 27.3442963362181
ENSG00000117477 -3.41858702809006 -0.587539456168314 -8.86919525912181 7.81537698640763e-17 1.36783843256447e-14 27.2985268214416
ENSG00000054938 -7.95738107583187 -1.1110125585319 -8.8202624128616 1.10332555173356e-16 1.87788033355606e-14 27.171339326071
ENSG00000050628 -7.05387704369654 -0.623987257939736 -8.81593330252198 1.13744518489868e-16 1.91835300638548e-14 27.1683357118512
ENSG00000047648 -4.79568646360823 0.110561731937795 -8.80616043686548 1.21836238959357e-16 2.01813027247677e-14 27.1165698795864
ENSG00000248441 -5.12415756118772 -2.16995150502263 -8.84930034892754 8.99272132333075e-17 1.55918659804142e-14 27.0984541374151
ENSG00000176435 -3.54681935648815 2.49567274288873 -8.78366065568174 1.42698839668805e-16 2.34278661374839e-14 27.0410237933408
ENSG00000276409 -7.78822312503419 -3.06391865405679 -8.8130189841109 1.16100107423005e-16 1.94044071433476e-14 27.0230430152494
ENSG00000135914 -5.552287679444 0.0149313065209788 -8.7796783488018 1.46743818875719e-16 2.38806256823013e-14 26.9637442084968
ENSG00000106772 -6.11643011685527 1.00170641560682 -8.75270208895922 1.77301243262843e-16 2.86025449131502e-14 26.7825662073549
ENSG00000170989 -3.68024647340153 2.47981497810075 -8.73147645565996 2.0570847307057e-16 3.28991689000449e-14 26.6846524931163
ENSG00000168497 -5.2651734737455 1.73970497785642 -8.72395831976145 2.1681607345408e-16 3.43792461087187e-14 26.6327848792817
ENSG00000072952 -4.52939234045357 2.87710416518016 -8.7029472226236 2.5110919751196e-16 3.91477128759823e-14 26.4872587477372
ENSG00000053702 -3.16288744051579 1.0561163303404 -8.70370503499154 2.49783683952034e-16 3.91477128759823e-14 26.4154294666446
ENSG00000170312 4.80413788903294 7.14471970908391 8.67415421633887 3.06981900072339e-16 4.70577727406454e-14 26.2360084438413
ENSG00000133800 -4.92054738752045 -0.579726346872877 -8.67429204374902 3.06687096800036e-16 4.70577727406454e-14 26.1409408511477
ENSG00000105227 -3.06040383254502 1.93825970041929 -8.64404869135785 3.78587489648051e-16 5.71020740483791e-14 26.0690005729676
ENSG00000121871 -7.65105625285677 -5.08540042480158 -8.67300214448285 3.09457108363451e-16 4.70577727406454e-14 25.8272445929367
ENSG00000182481 3.1016178189025 7.71477175378666 8.59744620814238 5.23313118248084e-16 7.76680397579076e-14 25.7367547910957
ENSG00000148516 -3.76249972087935 3.16821921517071 -8.57092828483707 6.28884970786445e-16 9.18667242364577e-14 25.5839288238212
ENSG00000241684 -6.33200145637978 -3.85348133375717 -8.62081278440757 4.44959601865155e-16 6.65716978532447e-14 25.5074881635161
ENSG00000160539 -4.52740747657893 -1.01742006260089 -8.58486565782964 5.71007889165403e-16 8.40741139666393e-14 25.4871791076851
ENSG00000165072 -7.66316802409861 -0.348128294176365 -8.55465477113199 7.03848603639788e-16 1.01223250346708e-13 25.4311430357437
ENSG00000118729 -7.10138953370258 -2.97396923201539 -8.56695042962166 6.46444223268948e-16 9.36940096100432e-14 25.3674600483797
ENSG00000101331 -3.50109882830861 0.601478459032052 -8.53380642159747 8.12940710626073e-16 1.16012892796422e-13 25.2673184149894
ENSG00000121577 -3.49445341423154 0.948872954214433 -8.52836336438149 8.44078232338893e-16 1.19536941727871e-13 25.2659265735097
ENSG00000106823 -4.02578762397109 1.58313914857819 -8.50693575019826 9.78557911204891e-16 1.37531866429342e-13 25.1609599821966
ENSG00000105419 -4.34357563587412 1.54715696206915 -8.49647692803848 1.05169735838386e-15 1.44526588094351e-13 25.0865078132584
ENSG00000159176 -3.43681819402209 7.72064009132246 -8.5041319658772 9.97655714566114e-16 1.39161720425794e-13 25.0773539218615
ENSG00000165757 -4.11905211748213 2.90840006530684 -8.4639286012759 1.3157375183161e-15 1.7817198861168e-13 24.8705328463887
ENSG00000167281 -6.61746419211523 -3.11425686992111 -8.49759952409092 1.04359455766527e-15 1.4448333010303e-13 24.6807391287277
ENSG00000241158 -6.92215233781146 -3.38085407867932 -8.46413135785038 1.31390491728765e-15 1.7817198861168e-13 24.6095391357284
ENSG00000174059 -4.28589023989966 4.36555704207315 -8.42635688553752 1.70291628245196e-15 2.27284193324091e-13 24.5786448023241
ENSG00000173269 -3.53931932816467 3.32568089969851 -8.42177924799936 1.7572044494645e-15 2.32854692474754e-13 24.5713756499807
ENSG00000176533 -4.4141434366665 0.572648412871029 -8.39971276438461 2.04390415683508e-15 2.67031759983129e-13 24.399624827586
ENSG00000158445 -7.76130423706684 -3.9728504535327 -8.43404039716297 1.61550216254062e-15 2.17179682025026e-13 24.3853494417629
ENSG00000136546 -6.978036413838 -3.33918461402601 -8.4051905284049 1.96868340472317e-15 2.59028471804428e-13 24.2957915106222
ENSG00000116194 -6.87620697758554 -1.39116222275723 -8.37945031549903 2.34770948131426e-15 3.04578365715679e-13 24.2366004743583
ENSG00000184113 -4.69030261628547 2.37286614928345 -8.36459118093736 2.59851570768173e-15 3.3246664419939e-13 24.2148657973969
ENSG00000122420 -7.37750833916565 -1.13712233920414 -8.37805005766255 2.37028350424525e-15 3.05371524796929e-13 24.1716355482691
ENSG00000162618 -3.48355513577951 3.19203047931517 -8.34805076998326 2.9089769123336e-15 3.64644187010898e-13 24.0881139479214
ENSG00000131747 6.11245076987073 7.79208747913883 8.35159194453383 2.83956180136144e-15 3.58364289379983e-13 24.0391043896152
ENSG00000168874 -5.08168337555532 0.368410442448056 -8.34012226861956 3.07054197415678e-15 3.82313387278903e-13 23.9987270940816
ENSG00000182575 -5.10384151800442 0.360144832423897 -8.30901706390496 3.79476848965121e-15 4.63161480394798e-13 23.8116407612041
ENSG00000133392 -7.54084581457869 4.37465936870245 -8.30908248941668 3.79308042006649e-15 4.63161480394798e-13 23.7893605824047
ENSG00000108823 -6.05122428357305 -2.26518997220168 -8.32386314402333 3.43015943994723e-15 4.24242119532673e-13 23.7276934649007
ENSG00000134533 -5.70695492525419 2.41101281296117 -8.28741500205637 4.39479200358852e-15 5.24576754392118e-13 23.6989702685797
ENSG00000118762 -2.86008214283978 4.29611777287737 -8.28687087968957 4.41105938363359e-15 5.24576754392118e-13 23.6480355785759
ENSG00000104967 -3.42244316962278 0.314629032385561 -8.29039405537054 4.30677522363331e-15 5.22217607508791e-13 23.6168502200054
ENSG00000256508 -6.06685114423646 -5.22453929063118 -8.36149984389207 2.65393539601323e-15 3.37231571690667e-13 23.4860706627726
ENSG00000068383 -2.1917332690166 4.06768666459515 -8.261436933096 5.24175240617383e-15 6.19394844836541e-13 23.470733000476
ENSG00000145708 -5.81114185794372 -3.39320292626367 -8.2889270015787 4.34989945804741e-15 5.24021654192828e-13 23.3715589916465
ENSG00000115252 -3.88514965849303 0.717213613185877 -8.23990113717049 6.06483416829837e-15 7.12119009432098e-13 23.3601967887126
ENSG00000167676 -5.60101886920483 0.716289249696688 -8.21058242541934 7.39427205859222e-15 8.52040591496912e-13 23.1728747875272
ENSG00000113248 -3.9692920551477 0.0737051099961925 -8.21156959271292 7.3451416355211e-15 8.52040591496912e-13 23.1360224549781
ENSG00000147166 -3.49505221575564 -0.136226941356654 -8.21130577377003 7.35823995565825e-15 8.52040591496912e-13 23.0439218428214
ENSG00000160801 -4.74477726595774 -0.736615997987985 -8.19810851326494 8.04381697647371e-15 9.21166003379879e-13 23.0099144662628
ENSG00000131477 -3.18264284270793 3.316185010322 -8.18064090373123 9.04924028236791e-15 1.02994788784349e-12 22.972945851923
ENSG00000127528 -4.31711578831271 3.39327583093461 -8.17616755711901 9.32611664788959e-15 1.05498851251005e-12 22.9527096660914
ENSG00000139567 -3.44291629045038 3.18849567851632 -8.17029386234709 9.70242753608436e-15 1.09090567060265e-12 22.9201641071268
ENSG00000185532 -4.20734363886354 1.23911273031819 -8.16093039887199 1.03336015642531e-14 1.15487335072304e-12 22.8708686749985
ENSG00000138944 -5.904542477548 0.828473131576213 -8.15462556752554 1.07813078459451e-14 1.19769355184416e-12 22.8281563227859
ENSG00000149596 -6.31414732591191 0.978108339260009 -8.14157460207408 1.1769909662064e-14 1.29973430982506e-12 22.7459900915051
ENSG00000121361 -4.03664261652968 0.745323020735855 -8.13664512305339 1.21662014689759e-14 1.33554656599077e-12 22.6930323592486
ENSG00000152402 -4.37069590990075 1.68400148247377 -8.13003233215593 1.2718613863104e-14 1.38728598752653e-12 22.6707357674747
ENSG00000104413 6.5371507656401 7.07802066470035 8.12923260584575 1.27870797685983e-14 1.38728598752653e-12 22.440388034625
ENSG00000166780 -4.25154163896029 2.21256517496134 -8.07994960926147 1.77905425964866e-14 1.90780431358393e-12 22.3413923222778
ENSG00000163072 -3.89575654417903 1.61395434235201 -8.07206455560925 1.87536855581009e-14 1.99953088778097e-12 22.2873342252457
ENSG00000131409 -4.76645771985508 -0.114912008109112 -8.06304665435603 1.99185261357222e-14 2.11159141068524e-12 22.1717759385476
ENSG00000127241 -7.20638244823278 1.18847066341891 -8.04919978992759 2.18477807115775e-14 2.30295470318856e-12 22.1356866249788
ENSG00000101938 -9.62313175911641 -2.27456901343104 -8.04212780077146 2.2903245799298e-14 2.40057071225185e-12 21.9898925486064
ENSG00000088325 6.12453698040148 7.26379804587493 8.03523586029918 2.39802986446413e-14 2.4993398901988e-12 21.9277526639998
ENSG00000092009 -6.65613102787725 -5.28217370238014 -8.09193254444539 1.64197333947036e-14 1.77104008103803e-12 21.9241611925717
ENSG00000121440 -5.09056973291151 1.95745012679296 -8.00005926109372 3.03079458408217e-14 3.08941214966441e-12 21.8298445252144
ENSG00000165197 -6.45396026747371 -1.94192443700613 -8.01197248920851 2.7999067004172e-14 2.88577050589666e-12 21.7916443172773
ENSG00000184005 -4.33843066094151 -0.347370186565678 -8.00097179040709 3.01246244777738e-14 3.08769079177713e-12 21.7511023382985
ENSG00000078596 -4.34532182877016 2.51962867328608 -7.98699806259661 3.30559535100715e-14 3.35111502469315e-12 21.7292185704264
ENSG00000081189 -3.45828477686658 3.2223006813879 -7.96924754176314 3.71890897461934e-14 3.72936212416963e-12 21.6032121977588
ENSG00000100307 -3.27012756947469 4.36397396642029 -7.97621190733331 3.55098673356453e-14 3.58032097179833e-12 21.5969468332727
ENSG00000187098 -4.17099081477657 2.98214214574375 -7.95546781676059 4.07462512382156e-14 4.06410996221169e-12 21.5368708918816
ENSG00000079150 -3.13631421743189 2.87107281896172 -7.94573275708236 4.34600061857293e-14 4.28867039764708e-12 21.4724141386715
ENSG00000166145 4.10983008016651 8.34072723665536 7.90936173751351 5.52741570892526e-14 5.39708506484112e-12 21.2229639653499
ENSG00000168477 -5.3636302670684 2.13872546615759 -7.90498059826764 5.68960171464434e-14 5.46909279844984e-12 21.2203167713907
ENSG00000196109 -5.99042102557069 -5.750881111674 -8.0119880953633 2.79961594915924e-14 2.88577050589666e-12 21.1992926864984
ENSG00000143196 -6.47343133704322 1.25073675741912 -7.89259621279291 6.17393350537645e-14 5.87378535342277e-12 21.1411707211209
ENSG00000111077 -3.46527519601865 5.00751086107593 -7.9058890413881 5.65558997568685e-14 5.46471381400742e-12 21.127381978068
ENSG00000248309 -5.90191288717485 -4.01831842020353 -7.94973020944056 4.2324707798404e-14 4.19897315013899e-12 21.1092465446191
ENSG00000164920 -3.90570796164838 3.55695404190344 -7.89268214816099 6.17043624035606e-14 5.87378535342277e-12 21.0925644190314
ENSG00000175048 -2.72912471626487 3.42487831452633 -7.87435194190065 6.96253846106121e-14 6.59025579232691e-12 20.9891695615727
ENSG00000229619 -3.50964522498516 1.57597949822412 -7.84816586315702 8.27119441581311e-14 7.78919790873933e-12 20.8574210551969
ENSG00000143603 -4.0262234413852 0.993646916854898 -7.84541499477963 8.42203712353438e-14 7.85153933245276e-12 20.8379526048364
ENSG00000079102 -4.59141537469995 0.0996863986594307 -7.84545168252866 8.42000759430793e-14 7.85153933245276e-12 20.8041290262475
ENSG00000187922 -6.38191710876527 -5.26499489554202 -7.90648333588509 5.63344862821132e-14 5.46471381400742e-12 20.7692091617666
ENSG00000129810 6.03043730033856 3.91236249457199 7.91336581651568 5.38318862170501e-14 5.28406959311488e-12 20.7510016669747
ENSG00000115896 -3.98034540050854 0.499345512394378 -7.82906801349597 9.37613956955129e-14 8.69730706471578e-12 20.717161765982
ENSG00000240771 -4.07269048517258 2.35686863002205 -7.81987243107155 9.95898595421884e-14 9.1464904664687e-12 20.6717824226177
ENSG00000172889 -3.97930098046221 3.76065112189469 -7.82522453836968 9.61553503334509e-14 8.87499532032926e-12 20.6517215434965
ENSG00000111452 -6.01097872152071 -1.48617891345622 -7.8176216786238 1.0107013645893e-13 9.23671513096584e-12 20.5911693054143
ENSG00000164530 -7.36005470910408 -2.33676629544878 -7.79408155826399 1.17915585482001e-13 1.06809586236358e-11 20.4732737796441
ENSG00000111602 3.58999903408591 6.96162741419424 7.76834584647561 1.39514708498465e-13 1.24436388079977e-11 20.3462129417154
ENSG00000220205 -2.44969780380325 5.2486307427385 -7.77746049201154 1.31451642347813e-13 1.18383051885274e-11 20.2871006449868
ENSG00000162426 -4.37975182305147 -0.513901300834628 -7.75335514906845 1.53851033310109e-13 1.36566716266466e-11 20.1850560206521
ENSG00000172260 -5.17666149753399 0.764687104402015 -7.72921502828466 1.80053043395009e-13 1.56823664838696e-11 20.1036289081923
ENSG00000126787 7.38856686996626 5.34166688976936 7.79394002360703 1.18024823083513e-13 1.06809586236358e-11 20.0445799984705
ENSG00000162367 -3.93175198190819 -0.380108337364163 -7.73251772255025 1.7622356058427e-13 1.54212240375442e-11 20.0188111139215
ENSG00000128052 -3.8413201894582 3.12864468347482 -7.71983972556833 1.91377199400819e-13 1.65136269920186e-11 20.01443112282
ENSG00000136160 -4.09465900221403 0.883376266256274 -7.70693157887959 2.08127225038111e-13 1.77118177931516e-11 19.9613690811585
ENSG00000161800 3.83308724261278 6.31577113287055 7.70733198348941 2.07586524565821e-13 1.77118177931516e-11 19.9606366160648
